I17PERIOD;I17TIMEST;I17SOLO;I17FUNCSYSTEM;I17PORTID;I17CLASSID;I17CFTYPE;I17CFID;I17CFREV;I17CFDATE1;I17CFDATE2;I17VALUE;I17CURR;I17FUNCTVALUE;I17FUNCTCURR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_637;;Z10R;CZR_DEF_20220427190437_1372;;20211231;20211231;-78040,92;EUR;-78040,92;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2021_NO_717;;Y20R;CZR_DEF_20220427190437_1373;;20211231;20211231;-10422,23;EUR;-10422,23;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_608;;Z10R;CZR_DEF_20220427190437_1374;;20211231;20211231;-81903,24;EUR;-81903,24;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_197;;Z20R;CZR_DEF_20220427190437_1375;;20211231;20211231;-15,52;EUR;-15,52;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_165;;Z20P;CZR_DEF_20220427190437_1376;;20211231;20211231;52959,63;EUR;52959,63;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_510;;Z30P;CZR_DEF_20220427190437_1377;;20211231;20211231;12308,30;TRY;807,98;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_91;;Z10R;CZR_DEF_20220427190437_1378;;20211231;20211231;-41113,15;EUR;-41113,15;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2021_NO_718;;Y20R;CZR_DEF_20220427190437_1379;;20211231;20211231;-12123,84;PLN;-2637,39;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_339;;Z20P;CZR_DEF_20220427190437_138;;20211231;20211231;219,00;EUR;219,00;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_171;;Z30P;CZR_DEF_20220427190437_1380;;20211231;20211231;11787,75;CZK;474,20;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_126;;Z10R;CZR_DEF_20220427190437_1382;;20211231;20211231;-210178,27;CHF;-203444,26;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_429;;Z20P;CZR_DEF_20220427190437_1383;;20211231;20211231;96195,91;EUR;96195,91;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2020_NO_469;;Y10R;CZR_DEF_20220427190437_1384;;20211231;20211231;-1687,91;EUR;-1687,91;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_535;;Z20P;CZR_DEF_20220427190437_1385;;20211231;20211231;336600,67;EUR;336600,67;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_722;;Z10R;CZR_DEF_20220427190437_1386;;20211231;20211231;-17710,88;EUR;-17710,88;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2020_NO_459;;Y10R;CZR_DEF_20220427190437_1387;;20211231;20211231;-3909,15;EUR;-3909,15;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_511;;Z10R;CZR_DEF_20220427190437_1388;;20211231;20211231;-4304,53;USD;-3800,57;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_262;;Z10P;CZR_DEF_20220427190437_1389;;20211231;20211231;2240,22;EUR;2240,22;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P160_2021_NO_588;;Z10R;CZR_DEF_20220427190437_139;;20211231;20211231;-23388,75;EUR;-23388,75;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_563;;Z10P;CZR_DEF_20220427190437_1390;;20211231;20211231;15966,66;EUR;15966,66;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_284;;Z10P;CZR_DEF_20220427190437_1391;;20211231;20211231;3284,50;EUR;3284,50;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2019_NO_407;;Y10P;CZR_DEF_20220427190437_1392;;20211231;20211231;8510,29;EUR;8510,29;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_26;;Z10R;CZR_DEF_20220427190437_1393;;20211231;20211231;-827389,13;TRY;-54313,79;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_575;;Z20P;CZR_DEF_20220427190437_1394;;20211231;20211231;2245444,15;TRY;147401,72;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_700;;Z10R;CZR_DEF_20220427190437_1395;;20211231;20211231;-121689,37;EUR;-121689,37;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_22;;Z30P;CZR_DEF_20220427190437_1396;;20211231;20211231;2853,54;EUR;2853,54;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_12;;Z20P;CZR_DEF_20220427190437_1397;;20211231;20211231;176,00;EUR;176,00;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_302;;Z20P;CZR_DEF_20220427190437_1398;;20211231;20211231;1015,77;EUR;1015,77;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_208;;Z10P;CZR_DEF_20220427190437_1399;;20211231;20211231;169971,03;RSD;1445,82;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_125;;Z5200;CZR_DEF_20220427190437_14;;20211231;20211231;-324363,76;EUR;-324363,76;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P170_2021_NO_215;;Z10R;CZR_DEF_20220427190437_140;;20211231;20211231;-6000,00;EUR;-6000,00;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_538;;Z30P;CZR_DEF_20220427190437_1400;;20211231;20211231;171,56;EUR;171,56;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_163;;Z10R;CZR_DEF_20220427190437_1401;;20211231;20211231;-11332,62;EUR;-11332,62;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_139;;Z20P;CZR_DEF_20220427190437_1402;;20211231;20211231;256460,70;CZK;10317,03;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_505;;Z30P;CZR_DEF_20220427190437_1403;;20211231;20211231;11,62;EUR;11,62;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_279;;Z10R;CZR_DEF_20220427190437_1404;;20211231;20211231;-56639,04;USD;-50007,98;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_326;;Z10R;CZR_DEF_20220427190437_1405;;20211231;20211231;-1644371,40;PLN;-357713,11;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_489;;Z30P;CZR_DEF_20220427190437_1406;;20211231;20211231;113,52;EUR;113,52;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_277;;Z10R;CZR_DEF_20220427190437_1407;;20211231;20211231;-36808,13;RSD;-313,10;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_279;;Z30P;CZR_DEF_20220427190437_1408;;20211231;20211231;1506,41;USD;1330,05;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_141;;Z10R;CZR_DEF_20220427190437_1409;;20211231;20211231;-1592407;HUF;-4313,24;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_350;;Z20P;CZR_DEF_20220427190437_141;;20211231;20211231;46408,00;EUR;46408,00;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2021_NO_410;;Y10P;CZR_DEF_20220427190437_1410;;20211231;20211231;2545195,82;PLN;553676,57;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_627;;Z10R;CZR_DEF_20220427190437_1411;;20211231;20211231;-16866599,89;CZK;-678517,98;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2020_NO_718;;Y20R;CZR_DEF_20220427190437_1412;;20211231;20211231;-28060,28;PLN;-6104,17;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_364;;Z20P;CZR_DEF_20220427190437_1413;;20211231;20211231;23795562,00;EUR;23795562,00;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_472;;Z30P;CZR_DEF_20220427190437_1414;;20211231;20211231;637,50;EUR;637,50;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_477;;Z20P;CZR_DEF_20220427190437_1415;;20211231;20211231;1102,75;EUR;1102,75;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_724;;Z20R;CZR_DEF_20220427190437_1416;;20211231;20211231;-62,40;EUR;-62,40;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_59;;Z10R;CZR_DEF_20220427190437_1417;;20211231;20211231;-25886,74;EUR;-25886,74;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_555;;Z20P;CZR_DEF_20220427190437_1418;;20211231;20211231;82517,94;RSD;701,79;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_376;;Z30P;CZR_DEF_20220427190437_1419;;20211231;20211231;29131,67;PLN;6337,24;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_553;;Z20P;CZR_DEF_20220427190437_142;;20211231;20211231;2861,10;EUR;2861,10;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_369;;Z20P;CZR_DEF_20220427190437_1421;;20211231;20211231;24216,28;CHF;23440,40;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P170_2020_NO_233;;Z10R;CZR_DEF_20220427190437_1422;;20211231;20211231;-5300,00;USD;-4679,50;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_345;;Z20P;CZR_DEF_20220427190437_1424;;20211231;20211231;2971652,00;EUR;2971652,00;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_21;;Z20R;CZR_DEF_20220427190437_1425;;20211231;20211231;-222986,83;CZK;-8970,43;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2019_NO_410;;Y30R;CZR_DEF_20220427190437_1426;;20211231;20211231;-7424,90;PLN;-1615,20;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P170_2021_NO_232;;Z10R;CZR_DEF_20220427190437_1427;;20211231;20211231;-14320,00;USD;-12643,48;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_279;;Z10R;CZR_DEF_20220427190437_1428;;20211231;20211231;-10484,65;USD;-9257,15;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_616;;Z10P;CZR_DEF_20220427190437_143;;20211231;20211231;2237,04;EUR;2237,04;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_40;;Z20R;CZR_DEF_20220427190437_1430;;20211231;20211231;-9240,82;PLN;-2010,23;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_672;;Z20P;CZR_DEF_20220427190437_1431;;20211231;20211231;2947,96;EUR;2947,96;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2021_NO_661;;Y10P;CZR_DEF_20220427190437_1432;;20211231;20211231;85777589,61;CZK;3450703,58;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_448;;Z10R;CZR_DEF_20220427190437_1433;;20211231;20211231;-247145,89;UAH;-7992,40;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_311;;Z10R;CZR_DEF_20220427190437_1434;;20211231;20211231;-142,50;EUR;-142,50;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_136;;Z10P;CZR_DEF_20220427190437_1435;;20211231;20211231;160839,19;TRY;10558,26;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_644;;Z10R;CZR_DEF_20220427190437_1436;;20211231;20211231;-183809,82;EUR;-183809,82;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2021_NO_458;;Y20R;CZR_DEF_20220427190437_1437;;20211231;20211231;-69042820,07;EUR;-69042820,07;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_73;;Z20R;CZR_DEF_20220427190437_1438;;20211231;20211231;-2176,84;EUR;-2176,84;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_567;;Z30P;CZR_DEF_20220427190437_1439;;20211231;20211231;26982,35;CHF;26117,85;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_653;;Z10R;CZR_DEF_20220427190437_144;;20211231;20211231;-1439081,41;PLN;-313054,76;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_670;;Z20P;CZR_DEF_20220427190437_1440;;20211231;20211231;679564,64;CZK;27337,86;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_108;;Z10R;CZR_DEF_20220427190437_1442;;20211231;20211231;-17,64;EUR;-17,64;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_350;;Z20R;CZR_DEF_20220427190437_1443;;20211231;20211231;-52159,73;EUR;-52159,73;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_638;;Z10R;CZR_DEF_20220427190437_1444;;20211231;20211231;-31091,68;EUR;-31091,68;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_649;;Z20R;CZR_DEF_20220427190437_1445;;20211231;20211231;-131692,80;EUR;-131692,80;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_326;;Z10R;CZR_DEF_20220427190437_1446;;20211231;20211231;-280757,64;PLN;-61075,43;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_668;;Z5200;CZR_DEF_20220427190437_1447;;20211231;20211231;-26839,06;EUR;-26839,06;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_376;;Z10R;CZR_DEF_20220427190437_1448;;20211231;20211231;-291316,71;PLN;-63372,43;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_156;;Z10R;CZR_DEF_20220427190437_1449;;20211231;20211231;-211880,26;EUR;-211880,26;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_16;;Z5000;CZR_DEF_20220427190437_145;;20211231;20211231;-569733,27;EUR;-569733,27;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_26;;Z30P;CZR_DEF_20220427190437_1450;;20211231;20211231;113766,00;TRY;7468,15;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_381;;Z30P;CZR_DEF_20220427190437_1451;;20211231;20211231;894,14;USD;789,46;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2019_NO_31;;Y20R;CZR_DEF_20220427190437_1452;;20211231;20211231;-1998563,23;USD;-1764579,93;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_138;;Z10R;CZR_DEF_20220427190437_1453;;20211231;20211231;-6089,09;EUR;-6089,09;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_290;;Z20P;CZR_DEF_20220427190437_1454;;20211231;20211231;21949,00;EUR;21949,00;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_151;;Z10R;CZR_DEF_20220427190437_1455;;20211231;20211231;-20914,63;EUR;-20914,63;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P160_2021_NO_390;;Z30P;CZR_DEF_20220427190437_1456;;20211231;20211231;53158,55;EUR;53158,55;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P160_2019_NO_558;;Z10R;CZR_DEF_20220427190437_1457;;20211231;20211231;-28930,48;USD;-25543,42;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_544;;Z20R;CZR_DEF_20220427190437_1458;;20211231;20211231;-4666,04;EUR;-4666,04;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_722;;Z20P;CZR_DEF_20220427190437_1459;;20211231;20211231;44286,03;EUR;44286,03;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_646;;Z10R;CZR_DEF_20220427190437_1460;;20211231;20211231;-59008,08;EUR;-59008,08;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_323;;Z30P;CZR_DEF_20220427190437_1461;;20211231;20211231;125021,25;EUR;125021,25;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_3;;Z10P;CZR_DEF_20220427190437_1462;;20211231;20211231;135,41;EUR;135,41;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2019_NO_690;;Y10P;CZR_DEF_20220427190437_1463;;20211231;20211231;16008;HUF;43,36;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_511;;Z10R;CZR_DEF_20220427190437_1464;;20211231;20211231;-3351,75;USD;-2959,34;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P170_2021_NO_214;;Z10R;CZR_DEF_20220427190437_1465;;20211231;20211231;-1500,00;EUR;-1500,00;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_363;;Z20P;CZR_DEF_20220427190437_1466;;20211231;20211231;4605755,00;EUR;4605755,00;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_634;;Z20R;CZR_DEF_20220427190437_1467;;20211231;20211231;-75381,69;EUR;-75381,69;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_576;;Z10R;CZR_DEF_20220427190437_1468;;20211231;20211231;-10624,10;USD;-9380,28;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2019_NO_718;;Y20R;CZR_DEF_20220427190437_1469;;20211231;20211231;-46298,54;PLN;-10071,69;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_449;;Z10R;CZR_DEF_20220427190437_147;;20211231;20211231;-665860,58;UAH;-21533,14;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_560;;Z10P;CZR_DEF_20220427190437_1470;;20211231;20211231;879,28;EUR;879,28;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_66;;Z30P;CZR_DEF_20220427190437_1471;;20211231;20211231;1075949,26;TRY;70630,47;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_69;;Z30P;CZR_DEF_20220427190437_1472;;20211231;20211231;61,88;EUR;61,88;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2019_NO_486;;Y10R;CZR_DEF_20220427190437_1473;;20211231;20211231;-327,11;EUR;-327,11;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_206;;Z20P;CZR_DEF_20220427190437_1474;;20211231;20211231;144783,00;EUR;144783,00;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2020_NO_514;;Y20P;CZR_DEF_20220427190437_1475;;20211231;20211231;413128,71;CZK;16619,55;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_19;;Z10R;CZR_DEF_20220427190437_1476;;20211231;20211231;-4478,83;EUR;-4478,83;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_349;;Z20R;CZR_DEF_20220427190437_1477;;20211231;20211231;-55237,77;EUR;-55237,77;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_629;;Z20P;CZR_DEF_20220427190437_1478;;20211231;20211231;27647,62;EUR;27647,62;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_517;;Z30P;CZR_DEF_20220427190437_1479;;20211231;20211231;23492,70;EUR;23492,70;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_700;;Z20P;CZR_DEF_20220427190437_148;;20211231;20211231;44144,49;EUR;44144,49;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P360_2019_NO_390;;Y20R;CZR_DEF_20220427190437_1480;;20211231;20211231;-7823,89;EUR;-7823,89;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2019_NO_465;;Y20R;CZR_DEF_20220427190437_1481;;20211231;20211231;-10830083,36;TRY;-710938,61;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_628;;Z10R;CZR_DEF_20220427190437_1482;;20211231;20211231;-729028,36;CZK;-29327,72;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2020_NO_516;;Y10P;CZR_DEF_20220427190437_1483;;20211231;20211231;38991,79;PLN;8482,19;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_345;;Z20P;CZR_DEF_20220427190437_1484;;20211231;20211231;364146,92;EUR;364146,92;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2019_NO_29;;Y20R;CZR_DEF_20220427190437_1485;;20211231;20211231;-920,23;EUR;-920,23;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P170_2021_NO_224;;Z10R;CZR_DEF_20220427190437_1486;;20211231;20211231;-2000,00;EUR;-2000,00;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2021_NO_470;;Y20R;CZR_DEF_20220427190437_1487;;20211231;20211231;-276998,84;UAH;-8957,81;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2019_NO_515;;Y20R;CZR_DEF_20220427190437_1488;;20211231;20211231;-536169,47;EUR;-536169,47;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_367;;Z10R;CZR_DEF_20220427190437_1489;;20211231;20211231;-3149,00;USD;-2780,33;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_134;;Z20P;CZR_DEF_20220427190437_149;;20211231;20211231;2266311,65;EUR;2266311,65;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_254;;Z20P;CZR_DEF_20220427190437_1490;;20211231;20211231;259285,73;EUR;259285,73;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_47;;Z20P;CZR_DEF_20220427190437_1491;;20211231;20211231;742155,31;EUR;742155,31;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_54;;Z10R;CZR_DEF_20220427190437_1492;;20211231;20211231;-11245,15;EUR;-11245,15;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_417;;Z20P;CZR_DEF_20220427190437_1493;;20211231;20211231;197,50;EUR;197,50;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_127;;Z10R;CZR_DEF_20220427190437_1494;;20211231;20211231;-419303,81;EUR;-419303,81;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P170_2020_NO_232;;Z30P;CZR_DEF_20220427190437_1495;;20211231;20211231;500,00;USD;441,46;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P170_2020_NO_680;;Z10R;CZR_DEF_20220427190437_1496;;20211231;20211231;-1200,15;EUR;-1200,15;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_647;;Z10R;CZR_DEF_20220427190437_1497;;20211231;20211231;-1044806,51;EUR;-1044806,51;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_524;;Z20P;CZR_DEF_20220427190437_1498;;20211231;20211231;20111,07;EUR;20111,07;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_326;;Z20P;CZR_DEF_20220427190437_1499;;20211231;20211231;310956,12;PLN;67644,74;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_169;;Z30P;CZR_DEF_20220427190437_15;;20211231;20211231;12189,20;CHF;11798,66;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2021_NO_719;;Y10P;CZR_DEF_20220427190437_150;;20211231;20211231;34344,10;USD;30323,24;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2021_NO_405;;Y10P;CZR_DEF_20220427190437_1500;;20211231;20211231;5595191,27;CZK;225086,14;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_651;;Z10P;CZR_DEF_20220427190437_1501;;20211231;20211231;66553,11;GEL;18993,47;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2021_NO_406;;Y10P;CZR_DEF_20220427190437_1502;;20211231;20211231;3367516,43;EUR;3367516,43;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_553;;Z30P;CZR_DEF_20220427190437_1503;;20211231;20211231;2883,61;EUR;2883,61;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_304;;Z10R;CZR_DEF_20220427190437_1504;;20211231;20211231;-75111,53;EUR;-75111,53;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_560;;Z20P;CZR_DEF_20220427190437_1505;;20211231;20211231;148829,88;EUR;148829,88;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_440;;Z10R;CZR_DEF_20220427190437_1506;;20211231;20211231;-9164,18;EUR;-9164,18;EUR
